experiment_id,category,method_family,model,dataset,subject_setting,split_mode,evaluation_level,noise_type,noise_level,denoise_method,accuracy,macro_f1,std_accuracy,std_macro_f1,source_metrics_file,notes
dl_noise_clean_lvl0p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,clean,0.0,none,0.620049,0.620078,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/clean_lvl0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl20p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,20.0,none,0.613903,0.614041,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvl20p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl20p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,20.0,notch,0.611718,0.612092,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvl20p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl20p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,20.0,wavelet,0.222070,0.203791,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvl20p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl20p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,20.0,kalman,0.223300,0.202985,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvl20p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl20p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,20.0,pca,0.398798,0.388889,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvl20p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl10p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,10.0,none,0.584130,0.584866,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvl10p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl10p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,10.0,notch,0.582628,0.583558,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvl10p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl10p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,10.0,wavelet,0.234635,0.221335,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvl10p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl10p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,10.0,kalman,0.238459,0.224235,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvl10p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl10p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,10.0,pca,0.375717,0.364996,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvl10p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl0p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,0.0,none,0.349085,0.344615,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvl0p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl0p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,0.0,notch,0.350860,0.347180,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvl0p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl0p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,0.0,wavelet,0.236957,0.211810,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvl0p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl0p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,0.0,kalman,0.272876,0.267518,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvl0p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvl0p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,0.0,pca,0.247064,0.227999,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvl0p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvlneg5p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,-5.0,none,0.211418,0.192728,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvlneg5p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvlneg5p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,-5.0,notch,0.214422,0.195088,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvlneg5p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvlneg5p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,-5.0,wavelet,0.188063,0.137072,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvlneg5p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvlneg5p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,-5.0,kalman,0.233543,0.200001,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvlneg5p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_wgn_lvlneg5p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,wgn,-5.0,pca,0.164982,0.134236,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/wgn_lvlneg5p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl20p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,20.0,none,0.614723,0.614858,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvl20p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl20p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,20.0,notch,0.612947,0.613320,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvl20p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl20p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,20.0,wavelet,0.225621,0.210080,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvl20p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl20p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,20.0,kalman,0.225348,0.205567,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvl20p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl20p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,20.0,pca,0.400027,0.390823,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvl20p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl10p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,10.0,none,0.565283,0.567145,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvl10p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl10p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,10.0,notch,0.562688,0.564553,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvl10p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl10p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,10.0,wavelet,0.243376,0.233431,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvl10p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl10p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,10.0,kalman,0.254029,0.246860,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvl10p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl10p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,10.0,pca,0.361923,0.348302,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvl10p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl0p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,0.0,none,0.273832,0.256835,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvl0p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl0p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,0.0,notch,0.274105,0.256074,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvl0p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl0p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,0.0,wavelet,0.194073,0.142066,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvl0p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl0p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,0.0,kalman,0.223709,0.183643,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvl0p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvl0p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,0.0,pca,0.190795,0.157308,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvl0p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvlneg5p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,-5.0,none,0.166211,0.121077,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvlneg5p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvlneg5p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,-5.0,notch,0.165665,0.120284,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvlneg5p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvlneg5p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,-5.0,wavelet,0.149413,0.081489,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvlneg5p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvlneg5p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,-5.0,kalman,0.161431,0.100354,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvlneg5p0_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_pink_lvlneg5p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,pink,-5.0,pca,0.144223,0.093681,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/pink_lvlneg5p0_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p1_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.1,none,0.620869,0.620778,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl0p1_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p1_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.1,notch,0.618410,0.618449,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl0p1_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p1_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.1,wavelet,0.218110,0.200793,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl0p1_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p1_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.1,kalman,0.218793,0.200069,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl0p1_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p1_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.1,pca,0.402213,0.392736,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl0p1_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p3_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.3,none,0.617864,0.617200,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl0p3_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p3_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.3,notch,0.615269,0.614928,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl0p3_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p3_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.3,wavelet,0.220295,0.201268,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl0p3_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p3_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.3,kalman,0.222617,0.204943,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl0p3_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p3_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.3,pca,0.413275,0.405860,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl0p3_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p6_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.6,none,0.600109,0.598795,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl0p6_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p6_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.6,notch,0.610899,0.610252,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl0p6_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p6_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.6,wavelet,0.220022,0.200905,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl0p6_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p6_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.6,kalman,0.228080,0.211153,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl0p6_kalman/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl0p6_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,0.6,pca,0.437585,0.430971,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl0p6_pca/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl1p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,1.0,none,0.547255,0.542835,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl1p0_none/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl1p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,1.0,notch,0.598744,0.597749,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl1p0_notch/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl1p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,1.0,wavelet,0.221661,0.202215,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl1p0_wavelet/metrics_summary.json,DL noise eval (window-level)
dl_noise_hum_lvl1p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),kfold,window,hum,1.0,kalman,0.247064,0.232796,,,outputs/dl_noise_eval_full/fold1/dualres_xception2d/hum_lvl1p0_kalman/metrics_summary.json,DL noise eval (window-level)
